Netid, Fid, FF_LPA
30, 88, 1.3324701795889302
30, 61, 3.343255514225544
30, 97, 2.8561384429412953
30, 52, 2.809568044709932
30, 109, 3.9556055266013583
30, 44, 0.9141387624573832
30, 112, 1.7555341791881507
30, 9, 2.2199325511995545
30, 86, 2.6689021445005037
30, 79, 2.9629224721041094
31, 107, 1.8494311214260244
31, 64, 2.9887929049911057
31, 99, 2.80768926101627
31, 84, 1.0727244909918265
31, 62, 2.9994548551161007
31, 29, 1.188663742565375
31, 70, 2.939069735442631
31, 108, 2.1897723840581653
31, 20, 3.478546676037211
31, 53, 3.2651287336694095
31, 14, 2.1672832257418637
31, 75, 1.8729060288945487
31, 113, 1.8032424857636704
31, 100, 2.5449033494086044
31, 17, 1.8381648029721618
31, 12, 2.5508400940265017
31, 96, 2.049684008329181
31, 42, 2.544930535618027
31, 3, 0.8751092671282686
31, 57, 2.5283920766141206
31, 39, 2.393861754383501
31, 45, 4.070807486384549
31, 18, 1.0593539135924654
31, 81, 1.380400905742619
31, 91, 2.3261488312946543
31, 55, 2.765800977895611
31, 28, 2.9866731261804027
31, 9, 2.277326907605926
31, 68, 2.743485880878611
31, 89, 1.5504733832885869
31, 82, 3.3020165737306195
31, 92, 2.334377721845234
31, 27, 2.8215640070736465
31, 59, 2.2862685776501466
31, 52, 2.011765830078497
31, 44, 1.6614154875904226
31, 94, 2.8276800111010783
31, 26, 2.947280257039435
31, 65, 1.8032424857636693
31, 4, 3.505325851029105
31, 60, 2.377288001492669
31, 85, 2.178624773023197
31, 83, 0.9825123673627868
31, 6, 3.236844456012333
31, 109, 2.859110546692491
31, 48, 2.8063698789915454
31, 98, 2.6239174536379535
31, 7, 1.1966235780901604
31, 111, 3.437256609570132
31, 33, 2.7408548425887904
31, 102, 1.9956358614580856
31, 88, 1.9773053655075392
31, 5, 2.2312162271743916
31, 104, 3.519986685815519
31, 40, 2.8076892610162703
31, 76, 1.1110643314441688
31, 112, 1.5908315750551179
31, 47, 3.5833129861764954
31, 90, 1.5246135636676863
31, 61, 1.7539103036189623
31, 0, 2.330335589162436
31, 86, 3.117801820718131
31, 69, 3.854538444829083
31, 56, 1.956888592507767
31, 36, 2.8276800111010783
31, 32, 2.698246162362522
31, 58, 2.9496072231993
31, 93, 2.8001020879334364
31, 31, 3.13023233799201
31, 41, 3.236844456012333
31, 95, 2.0449585869428017
31, 54, 2.044958586942802
31, 35, 3.2987365569922895
31, 46, 2.5508400940265017
31, 71, 1.924331394769928
31, 66, 3.154655572584252
31, 77, 2.55854439474268
31, 79, 2.6301725536830824
31, 74, 2.20173127219773
31, 101, 1.2986990478412652
31, 24, 1.6859062679211392
31, 30, 2.224690135740473
31, 43, 1.0394864266789847
31, 23, 1.8032424857636704
31, 103, 2.157201115274195
31, 22, 2.1805437933619647
31, 16, 4.160654205857934
31, 2, 2.027349152649483
31, 97, 1.7028783769543638
31, 110, 2.159081282927832
31, 106, 3.1128341124157943
31, 13, 2.723961565972135
31, 37, 1.2719699765381263
31, 10, 1.1253918922320556
31, 25, 1.7404269647795236
31, 1, 3.5307961711346803
31, 50, 1.697776851194409
31, 73, 2.689295902817863
31, 63, 3.00202096146935
31, 19, 2.5818480300133415
31, 87, 3.119724123135295
31, 15, 2.645467403963631
31, 72, 2.821564007073646
31, 8, 2.928692700679755
31, 105, 1.345032086696716
31, 11, 1.271969976538126
31, 38, 2.5695780191240436
31, 49, 2.3303355891624364
31, 78, 2.1476751397758584
31, 34, 2.2499328783133175
31, 80, 1.909900372806031
31, 67, 2.799949637631726
31, 51, 2.6757429827353056
31, 21, 2.594435477299033
29, 74, 3.533923093431768
29, 75, 4.135857435945332
29, 50, 1.0532333434605496
29, 0, 3.238974760463347
29, 95, 3.5311608293183863
29, 43, 4.348564102898032
29, 98, 2.983456048334845
29, 12, 1.063745049551489
29, 94, 2.67605985336277
29, 100, 1.180549345559791
29, 16, 3.3702756420340734
